アイヌギングチバチ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アイヌコブスジコガネ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アイヌハンミョウ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイヌホソコバネカミキリ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
アイノミドリシジミ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオアシナガハナムグリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオイトトンボ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
アオカタビロオサムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオカナブン,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオクチブトカメムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオグロナガタマムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオコアブ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
アオサナエ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アオスジアゲハ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
アオスジカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオタテハモドキ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
アオタマムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオチビケシキスイ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
アオナカイトトンボ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
アオナガイトトンボ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
アオハダトンボ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
アオバセセリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオバハゴロモ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオバホソハナカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオビタイトンボ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
アオフキバッタ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
アオマダラタマムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオマツムシ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
アオモンイトトンボ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
アオモンギンセダカモクメ,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
アオヤマキリガ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アオヤンマ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
アカアシオオアオカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカアシクチブトカメムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカアシクワガタ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカアシセジロクマバチ,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
アカイロニセハムシハナカミキリ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
アカエゾゼミ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
アカオサムシ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
アカオビトカリアナバチ,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
アカガネオサムシ,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
アカガネカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカギカメムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカコメツキ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカシジミ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカシャチホコ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカジマトラカミキリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカスジアオリンガ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカスジアシブトウンカ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
アカスジカメムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカスジキンカメムシ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカスジシロコケガ伊豆諸島亜種,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
アカセセリ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
アカタテハ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
アカナガイトトンボ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アカネシャチホコ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
アカハナカミキリ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
