D2000001,淡水魚類,0710543,0020,スナヤツメ,534021,9409
D2000001,淡水魚類,0710543,0020,スナヤツメ,534021,9410
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9308
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9309
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9310
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9410
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9510
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9610
D2000001,淡水魚類,0710543,0020,スナヤツメ,534031,9809
D2000001,淡水魚類,0710543,0020,スナヤツメ,534051,9709
D2000001,淡水魚類,0710543,0020,スナヤツメ,534051,9710
D2000001,淡水魚類,0710543,0020,スナヤツメ,534051,9711
D2000001,淡水魚類,0710543,0020,スナヤツメ,534051,9805
D2000001,淡水魚類,0710543,0020,スナヤツメ,534051,9808
D2000002,淡水魚類,0710543,0020,スナヤツメ,534051,9808
D2000003,淡水魚類,0710543,0070,ウナギ,534031,9407
D2000003,淡水魚類,0710543,0070,ウナギ,534031,9509
D2000005,淡水魚類,0710543,0260,ニジマス,524061,9806
D2000006,淡水魚類,0710543,0280,アユ,524061,9806
D2000006,淡水魚類,0710543,0280,アユ,534031,9407
D2000006,淡水魚類,0710543,0280,アユ,534031,9408
D2000006,淡水魚類,0710543,0280,アユ,534031,9509
D2000007,淡水魚類,0710543,0310,ワカサギ,534001,9809
D2000007,淡水魚類,0710543,0310,ワカサギ,534045,9606
D2000008,淡水魚類,0710543,0380,ウグイ,524052,9408
D2000008,淡水魚類,0710543,0380,ウグイ,524060,9808
D2000008,淡水魚類,0710543,0380,ウグイ,524061,9804
D2000008,淡水魚類,0710543,0380,ウグイ,524061,9806
D2000008,淡水魚類,0710543,0380,ウグイ,534021,9409
D2000008,淡水魚類,0710543,0380,ウグイ,534031,9308
D2000008,淡水魚類,0710543,0380,ウグイ,534031,9309
D2000009,淡水魚類,0710543,0450,オイカワ,524061,9806
D2000009,淡水魚類,0710543,0450,オイカワ,534021,9409
D2000009,淡水魚類,0710543,0450,オイカワ,534031,9309
D2000009,淡水魚類,0710543,0450,オイカワ,534031,9409
D2000009,淡水魚類,0710543,0450,オイカワ,534031,9410
D2000009,淡水魚類,0710543,0450,オイカワ,534041,9610
D2000009,淡水魚類,0710543,0450,オイカワ,534041,9708
D2000009,淡水魚類,0710543,0450,オイカワ,534042,9605
D2000009,淡水魚類,0710543,0450,オイカワ,534050,9511
D2000009,淡水魚類,0710543,0450,オイカワ,534051,9708
D2000010,淡水魚類,0710543,0470,ハス,534041,9708
D2000011,淡水魚類,0710543,0530,カマツカ,534031,9308
D2000011,淡水魚類,0710543,0530,カマツカ,534031,9309
D2000011,淡水魚類,0710543,0530,カマツカ,534031,9409
D2000011,淡水魚類,0710543,0530,カマツカ,534031,9410
D2000012,淡水魚類,0710543,0561,タモロコ,524072,9408
D2000012,淡水魚類,0710543,0561,タモロコ,534010,9407
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9305
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9308
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9311
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9405
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9407
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9409
D2000012,淡水魚類,0710543,0561,タモロコ,534021,9410
D2000012,淡水魚類,0710543,0561,タモロコ,534022,9702
D2000012,淡水魚類,0710543,0561,タモロコ,534031,9407
D2000012,淡水魚類,0710543,0561,タモロコ,534031,9408
D2000012,淡水魚類,0710543,0561,タモロコ,534031,9410
D2000012,淡水魚類,0710543,0561,タモロコ,534031,9609
D2000012,淡水魚類,0710543,0561,タモロコ,534031,9610
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9308
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9309
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9310
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9408
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9409
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9410
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9509
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9510
D2000013,淡水魚類,0710543,0561,タモロコ,534031,9607
D2000013,淡水魚類,0710543,0561,タモロコ,534041,9606
D2000013,淡水魚類,0710543,0561,タモロコ,534041,9610
D2000014,淡水魚類,0710543,0561,タモロコ,534022,9805
D2000014,淡水魚類,0710543,0561,タモロコ,534041,9606
D2000014,淡水魚類,0710543,0561,タモロコ,534041,9610
D2000014,淡水魚類,0710543,0561,タモロコ,534041,9708
